Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
841,CA-1841,2025-07-30,2026-01-22,First Class,CUST-093,USA,Leeville,Maryland,28458,Other,Central,P-014,Wonka Gum,599,25,360,239
842,CA-1842,2025-06-25,2025-12-09,Standard Class,CUST-021,USA,Lake Steven,Hawaii,13330,Other,West,P-010,Fizzy Lifting Drinks,610,28,344,266
843,CA-1843,2025-11-18,2025-12-17,Standard Class,CUST-028,USA,New Katherine,Louisiana,27145,Chocolate,East,P-001,Wonka Bar - Nutty Crunch Surprise,285,22,169,116
844,CA-1844,2025-10-19,2025-05-05,First Class,CUST-141,USA,New Sarah,Colorado,58945,Other,South,P-015,Kazookles,110,6,20,90
845,CA-1845,2025-12-21,2025-08-14,First Class,CUST-219,USA,Jenniferstad,California,51808,Sugar,South,P-007,SweeTARTS,856,30,686,170
846,CA-1846,2025-09-10,2026-03-06,Second Class,CUST-075,USA,Robertview,Iowa,53843,Other,East,P-014,Wonka Gum,647,28,42,605
847,CA-1847,2025-05-22,2025-05-16,Second Class,CUST-060,USA,Stokesshire,Alaska,74050,Other,South,P-010,Fizzy Lifting Drinks,782,8,528,254
848,CA-1848,2025-06-17,2025-08-22,First Class,CUST-046,USA,Perezland,Pennsylvania,99125,Sugar,Central,P-007,SweeTARTS,785,7,634,151
849,CA-1849,2025-08-24,2025-10-11,Second Class,CUST-190,USA,Danielberg,South Dakota,72874,Other,West,P-015,Kazookles,181,23,87,94
850,CA-1850,2025-06-23,2025-06-02,Standard Class,CUST-121,USA,Morrisbury,Indiana,98320,Sugar,East,P-007,SweeTARTS,422,15,283,139
851,CA-1851,2026-01-25,2025-10-16,Standard Class,CUST-032,USA,Andrealand,Massachusetts,92195,Other,East,P-013,Lickable Wallpaper,330,28,150,180
852,CA-1852,2026-03-03,2025-12-05,First Class,CUST-132,USA,West Tyler,Texas,68393,Chocolate,South,P-004,Wonka Bar - Milk Chocolate,497,22,138,359
853,CA-1853,2025-08-14,2025-06-29,Second Class,CUST-005,USA,West Courtneytown,Kentucky,09557,Other,East,P-013,Lickable Wallpaper,961,18,26,935
854,CA-1854,2025-06-09,2025-09-24,First Class,CUST-096,USA,Reyesville,Maryland,11698,Sugar,West,P-011,Everlasting Gobstopper,740,25,352,388
855,CA-1855,2025-09-20,2026-01-13,Standard Class,CUST-198,USA,West Jacquelineberg,Illinois,90739,Chocolate,South,P-003,Wonka Bar - Scrumdiddlyumptious,106,24,38,68
856,CA-1856,2025-11-26,2025-07-15,First Class,CUST-266,USA,South Charles,Maine,75964,Sugar,East,P-006,Laffy Taffy,580,7,311,269
857,CA-1857,2025-06-09,2026-01-09,Standard Class,CUST-067,USA,Loganchester,Oklahoma,37621,Other,South,P-010,Fizzy Lifting Drinks,880,11,274,606
858,CA-1858,2025-05-29,2025-11-09,Second Class,CUST-264,USA,West Natalie,Georgia,59478,Chocolate,South,P-001,Wonka Bar - Nutty Crunch Surprise,675,19,503,172
859,CA-1859,2025-04-19,2026-02-26,Second Class,CUST-160,USA,Randallside,Mississippi,65060,Chocolate,East,P-001,Wonka Bar - Nutty Crunch Surprise,660,21,226,434
860,CA-1860,2025-06-12,2025-10-04,Second Class,CUST-020,USA,Angelafort,California,80170,Sugar,South,P-008,Nerds,813,14,451,362
861,CA-1861,2025-09-11,2026-03-12,Standard Class,CUST-044,USA,Lewisfurt,Iowa,95573,Sugar,Central,P-011,Everlasting Gobstopper,798,25,560,238
862,CA-1862,2025-08-27,2026-02-05,First Class,CUST-182,USA,Arnoldside,Utah,94468,Chocolate,West,P-004,Wonka Bar - Milk Chocolate,451,22,63,388
863,CA-1863,2025-11-29,2025-08-30,Second Class,CUST-089,USA,East Elijahberg,Connecticut,02559,Chocolate,South,P-005,Wonka Bar - Triple Dazzle Caramel,647,23,50,597
864,CA-1864,2025-12-31,2025-05-12,Second Class,CUST-070,USA,Farrellfurt,South Carolina,29035,Chocolate,West,P-005,Wonka Bar - Triple Dazzle Caramel,528,13,413,115
865,CA-1865,2026-03-07,2025-05-14,Second Class,CUST-007,USA,Ryanstad,Kentucky,69028,Chocolate,East,P-002,Wonka Bar - Fudge Mallows,320,21,101,219
866,CA-1866,2025-05-31,2025-09-20,First Class,CUST-055,USA,North Robert,Utah,01641,Chocolate,East,P-002,Wonka Bar - Fudge Mallows,287,10,194,93
867,CA-1867,2025-10-29,2025-10-15,Standard Class,CUST-003,USA,Floydville,Vermont,65980,Chocolate,West,P-003,Wonka Bar - Scrumdiddlyumptious,899,27,500,399
868,CA-1868,2025-10-24,2025-08-31,Second Class,CUST-123,USA,East Alejandra,Ohio,93791,Sugar,West,P-008,Nerds,943,30,220,723
869,CA-1869,2025-12-21,2025-07-20,Standard Class,CUST-097,USA,North Keithville,New Mexico,53956,Other,Central,P-015,Kazookles,380,14,146,234
870,CA-1870,2026-03-11,2025-07-01,Standard Class,CUST-261,USA,West Brenda,Rhode Island,71224,Sugar,South,P-008,Nerds,339,25,211,128
871,CA-1871,2025-04-05,2025-08-13,Standard Class,CUST-195,USA,Craneberg,New Jersey,19276,Sugar,Central,P-009,Fun Dip,336,22,136,200
872,CA-1872,2025-10-02,2025-06-10,First Class,CUST-061,USA,Millermouth,Utah,17651,Chocolate,East,P-004,Wonka Bar - Milk Chocolate,292,17,145,147
873,CA-1873,2026-01-22,2026-03-25,Second Class,CUST-167,USA,South Hannah,Maine,67784,Chocolate,Central,P-003,Wonka Bar - Scrumdiddlyumptious,633,8,552,81
874,CA-1874,2025-10-24,2025-08-14,Second Class,CUST-270,USA,East Mollyview,Iowa,83216,Chocolate,West,P-005,Wonka Bar - Triple Dazzle Caramel,517,8,277,240
875,CA-1875,2025-08-01,2025-09-23,Standard Class,CUST-207,USA,Port Jennifer,Montana,32207,Chocolate,East,P-002,Wonka Bar - Fudge Mallows,279,27,26,253
876,CA-1876,2025-12-22,2025-11-17,Standard Class,CUST-111,USA,Bushbury,Utah,43375,Sugar,West,P-012,Hair Toffee,520,15,175,345
877,CA-1877,2026-01-16,2025-06-24,Second Class,CUST-209,USA,Lake John,New Mexico,65639,Sugar,Central,P-011,Everlasting Gobstopper,559,5,55,504
878,CA-1878,2025-07-03,2025-04-30,First Class,CUST-069,USA,Suarezville,Kentucky,06897,Other,West,P-014,Wonka Gum,145,7,33,112
879,CA-1879,2025-05-24,2025-05-04,Second Class,CUST-117,USA,South Brent,California,52674,Other,South,P-015,Kazookles,658,13,292,366
880,CA-1880,2025-08-25,2025-12-02,Second Class,CUST-281,USA,Jasonton,Alabama,89459,Chocolate,West,P-005,Wonka Bar - Triple Dazzle Caramel,945,7,29,916
881,CA-1881,2025-07-25,2025-04-01,First Class,CUST-249,USA,Lake Susan,Kansas,91399,Sugar,East,P-009,Fun Dip,239,10,88,151
882,CA-1882,2026-03-22,2025-05-01,Second Class,CUST-142,USA,East Stevenport,Illinois,04960,Other,South,P-014,Wonka Gum,767,7,252,515
883,CA-1883,2025-08-21,2026-03-23,Standard Class,CUST-010,USA,West Gerald,Tennessee,68393,Sugar,Central,P-012,Hair Toffee,572,5,506,66
884,CA-1884,2025-12-21,2026-01-14,First Class,CUST-150,USA,Port Sharon,Colorado,28896,Other,Central,P-013,Lickable Wallpaper,616,11,506,110
885,CA-1885,2025-07-10,2025-12-30,Second Class,CUST-205,USA,Port Yvonneberg,Alaska,55435,Chocolate,Central,P-001,Wonka Bar - Nutty Crunch Surprise,481,7,317,164
886,CA-1886,2025-11-21,2026-03-07,First Class,CUST-234,USA,Websterton,Maryland,69839,Sugar,West,P-006,Laffy Taffy,205,30,130,75
887,CA-1887,2025-11-05,2026-01-09,First Class,CUST-045,USA,New Jakeside,Arizona,02426,Sugar,Central,P-006,Laffy Taffy,653,13,180,473
888,CA-1888,2026-01-23,2025-08-19,First Class,CUST-176,USA,Blackside,Colorado,10528,Other,West,P-014,Wonka Gum,521,16,401,120
889,CA-1889,2026-03-16,2025-11-21,Second Class,CUST-050,USA,Albertchester,Delaware,75932,Sugar,Central,P-006,Laffy Taffy,865,12,472,393
890,CA-1890,2025-04-25,2026-02-05,Standard Class,CUST-160,USA,West Kayla,Maryland,19141,Other,Central,P-015,Kazookles,212,11,67,145
891,CA-1891,2025-04-05,2025-07-14,Second Class,CUST-136,USA,South Travisside,California,85468,Sugar,South,P-006,Laffy Taffy,553,27,329,224
892,CA-1892,2025-10-14,2025-06-26,Second Class,CUST-108,USA,West Lindastad,Arkansas,51209,Other,East,P-015,Kazookles,865,19,650,215
893,CA-1893,2025-08-04,2026-01-27,Standard Class,CUST-247,USA,Campbellberg,Wisconsin,86717,Sugar,West,P-008,Nerds,303,23,82,221
894,CA-1894,2025-11-26,2025-11-11,First Class,CUST-059,USA,Davidhaven,Oregon,97971,Other,East,P-015,Kazookles,602,15,328,274
895,CA-1895,2026-02-10,2026-01-16,Standard Class,CUST-068,USA,East Maureenhaven,Arizona,49318,Other,South,P-013,Lickable Wallpaper,130,18,35,95
896,CA-1896,2025-12-30,2026-02-07,Standard Class,CUST-182,USA,Sharonport,Kansas,64449,Sugar,South,P-012,Hair Toffee,716,14,650,66
897,CA-1897,2025-10-27,2025-06-15,Second Class,CUST-254,USA,Port Mark,North Carolina,84829,Chocolate,Central,P-005,Wonka Bar - Triple Dazzle Caramel,699,15,431,268
898,CA-1898,2026-03-02,2025-10-26,First Class,CUST-236,USA,Jenniferview,Oregon,31886,Sugar,Central,P-009,Fun Dip,300,28,197,103
899,CA-1899,2026-03-30,2025-12-27,Second Class,CUST-145,USA,Peterfurt,Vermont,32766,Chocolate,East,P-003,Wonka Bar - Scrumdiddlyumptious,641,24,415,226
900,CA-1900,2026-03-06,2025-12-14,Standard Class,CUST-233,USA,Schwartzstad,Florida,93564,Sugar,South,P-008,Nerds,226,28,24,202
901,CA-1901,2025-05-27,2026-03-28,Standard Class,CUST-235,USA,New Jeffreyville,New York,57095,Chocolate,South,P-001,Wonka Bar - Nutty Crunch Surprise,524,12,208,316
902,CA-1902,2025-04-28,2025-07-15,First Class,CUST-062,USA,Jesusmouth,Florida,13332,Sugar,South,P-011,Everlasting Gobstopper,355,28,123,232
903,CA-1903,2026-02-20,2025-07-08,Second Class,CUST-079,USA,North Ryanview,Oregon,80369,Sugar,Central,P-011,Everlasting Gobstopper,282,19,55,227
904,CA-1904,2025-12-22,2026-02-21,Second Class,CUST-090,USA,South Dianatown,Iowa,09548,Chocolate,South,P-005,Wonka Bar - Triple Dazzle Caramel,122,10,32,90
905,CA-1905,2025-07-24,2025-04-25,Second Class,CUST-189,USA,Christinahaven,New Mexico,68712,Chocolate,Central,P-004,Wonka Bar - Milk Chocolate,440,9,380,60
906,CA-1906,2026-03-28,2025-08-27,Second Class,CUST-099,USA,Contrerastown,Ohio,87931,Chocolate,South,P-004,Wonka Bar - Milk Chocolate,561,27,175,386
907,CA-1907,2025-12-04,2025-05-16,Second Class,CUST-295,USA,East Dean,Colorado,82216,Sugar,South,P-011,Everlasting Gobstopper,492,9,276,216
908,CA-1908,2025-12-10,2026-01-08,First Class,CUST-086,USA,Michaelview,Connecticut,01244,Other,Central,P-010,Fizzy Lifting Drinks,444,6,57,387
909,CA-1909,2025-07-08,2026-03-26,Second Class,CUST-084,USA,North Nicole,South Carolina,19448,Sugar,South,P-011,Everlasting Gobstopper,561,27,416,145
910,CA-1910,2025-05-28,2026-01-21,Standard Class,CUST-096,USA,Barnestown,Mississippi,73465,Sugar,West,P-011,Everlasting Gobstopper,966,24,112,854
911,CA-1911,2025-12-18,2025-10-16,Second Class,CUST-122,USA,Josephburgh,Indiana,60299,Chocolate,West,P-004,Wonka Bar - Milk Chocolate,242,13,40,202
912,CA-1912,2025-07-13,2025-08-11,First Class,CUST-277,USA,Changstad,Ohio,20329,Other,East,P-013,Lickable Wallpaper,630,8,487,143
913,CA-1913,2026-03-03,2025-05-27,First Class,CUST-002,USA,Sarahstad,Wyoming,33690,Other,West,P-014,Wonka Gum,938,22,627,311
914,CA-1914,2026-03-17,2025-05-25,First Class,CUST-054,USA,New Briannaville,Indiana,96202,Sugar,South,P-011,Everlasting Gobstopper,651,18,53,598
915,CA-1915,2025-10-15,2025-06-09,Second Class,CUST-034,USA,North Kenneth,Wisconsin,60160,Chocolate,West,P-003,Wonka Bar - Scrumdiddlyumptious,766,9,634,132
916,CA-1916,2026-01-14,2026-03-11,Second Class,CUST-102,USA,East Emily,Arkansas,32071,Sugar,West,P-007,SweeTARTS,590,5,140,450
917,CA-1917,2026-03-02,2025-12-10,Standard Class,CUST-195,USA,New Richardmouth,Washington,65380,Sugar,Central,P-012,Hair Toffee,950,19,599,351
918,CA-1918,2025-05-18,2025-12-25,Standard Class,CUST-232,USA,Valeriemouth,Georgia,82266,Sugar,East,P-006,Laffy Taffy,887,6,618,269
919,CA-1919,2025-09-10,2026-02-12,Standard Class,CUST-142,USA,North Scott,Montana,85984,Sugar,West,P-009,Fun Dip,596,19,405,191
920,CA-1920,2025-10-03,2026-03-09,Standard Class,CUST-056,USA,Martinezberg,Wisconsin,79597,Chocolate,East,P-003,Wonka Bar - Scrumdiddlyumptious,123,14,57,66
921,CA-1921,2026-03-03,2025-10-11,Second Class,CUST-232,USA,Singhtown,Michigan,35250,Sugar,West,P-011,Everlasting Gobstopper,863,6,703,160
922,CA-1922,2026-02-10,2025-05-05,Second Class,CUST-193,USA,Hamptonmouth,New York,97930,Sugar,Central,P-011,Everlasting Gobstopper,899,6,428,471
923,CA-1923,2025-04-20,2025-08-10,Standard Class,CUST-204,USA,West Lance,Wyoming,17056,Sugar,South,P-007,SweeTARTS,367,20,63,304
924,CA-1924,2026-03-07,2025-09-12,First Class,CUST-094,USA,Burnsfurt,Oklahoma,13725,Chocolate,South,P-004,Wonka Bar - Milk Chocolate,525,7,223,302
925,CA-1925,2025-10-27,2025-09-09,First Class,CUST-204,USA,Gordonton,North Carolina,92948,Sugar,West,P-012,Hair Toffee,432,23,218,214
926,CA-1926,2025-07-16,2025-06-29,First Class,CUST-274,USA,South Lindseyport,Utah,85179,Other,Central,P-014,Wonka Gum,989,29,142,847
927,CA-1927,2025-07-17,2025-12-03,First Class,CUST-046,USA,North Lucasbury,Oklahoma,11214,Other,Central,P-014,Wonka Gum,194,7,55,139
928,CA-1928,2025-06-08,2026-01-09,Standard Class,CUST-055,USA,Thomasfort,Washington,47296,Sugar,East,P-012,Hair Toffee,873,14,818,55
929,CA-1929,2025-07-03,2025-09-28,Standard Class,CUST-016,USA,Farmerville,Minnesota,14577,Sugar,East,P-007,SweeTARTS,332,29,181,151
930,CA-1930,2025-07-09,2025-10-07,First Class,CUST-219,USA,Lake Amandahaven,Arkansas,14396,Chocolate,West,P-004,Wonka Bar - Milk Chocolate,255,23,113,142
931,CA-1931,2026-01-07,2025-09-25,First Class,CUST-124,USA,Wilsonfort,Massachusetts,64879,Sugar,East,P-011,Everlasting Gobstopper,394,24,258,136
932,CA-1932,2025-04-15,2025-08-16,First Class,CUST-294,USA,Elliottside,Alaska,01499,Sugar,South,P-008,Nerds,496,13,376,120
933,CA-1933,2025-07-27,2026-01-20,Standard Class,CUST-084,USA,Port Christine,Oklahoma,19170,Other,Central,P-010,Fizzy Lifting Drinks,154,14,49,105
934,CA-1934,2025-04-14,2025-08-13,Second Class,CUST-011,USA,Williamsburgh,Kentucky,65570,Other,West,P-013,Lickable Wallpaper,419,23,35,384
935,CA-1935,2025-07-22,2025-06-13,First Class,CUST-076,USA,West Janet,Maryland,66478,Other,East,P-010,Fizzy Lifting Drinks,757,22,132,625
936,CA-1936,2026-03-26,2025-10-10,Standard Class,CUST-268,USA,Amberville,Colorado,85862,Other,West,P-015,Kazookles,202,20,35,167
937,CA-1937,2025-04-10,2025-11-12,Second Class,CUST-017,USA,Ryanfurt,Ohio,71396,Sugar,South,P-009,Fun Dip,228,8,177,51
938,CA-1938,2026-03-25,2025-04-09,Standard Class,CUST-273,USA,South Patrick,Maine,04170,Sugar,West,P-007,SweeTARTS,650,13,197,453
939,CA-1939,2025-05-01,2025-10-25,Second Class,CUST-257,USA,Hannastad,Kansas,95971,Chocolate,East,P-004,Wonka Bar - Milk Chocolate,433,12,25,408
940,CA-1940,2025-09-12,2025-11-11,Standard Class,CUST-157,USA,Tristanbury,New York,07051,Chocolate,East,P-004,Wonka Bar - Milk Chocolate,921,28,186,735
941,CA-1941,2025-09-16,2025-11-19,Standard Class,CUST-270,USA,Hernandezstad,Ohio,68975,Sugar,South,P-008,Nerds,127,7,32,95
942,CA-1942,2025-08-03,2025-09-25,Second Class,CUST-281,USA,Port Jacob,Utah,42099,Other,West,P-013,Lickable Wallpaper,693,26,404,289
943,CA-1943,2026-01-17,2026-03-22,Standard Class,CUST-161,USA,Lake Heathershire,New Jersey,56467,Chocolate,East,P-004,Wonka Bar - Milk Chocolate,523,12,191,332
944,CA-1944,2025-12-23,2025-11-04,First Class,CUST-126,USA,West Johnshire,Connecticut,07840,Sugar,East,P-007,SweeTARTS,415,11,65,350
945,CA-1945,2026-02-10,2026-02-21,Second Class,CUST-027,USA,Nicolemouth,Wyoming,24069,Sugar,West,P-009,Fun Dip,418,17,47,371
946,CA-1946,2026-01-20,2026-02-24,Standard Class,CUST-209,USA,Lake Ronaldburgh,Pennsylvania,17214,Other,South,P-010,Fizzy Lifting Drinks,347,21,134,213
947,CA-1947,2025-12-10,2025-04-27,Second Class,CUST-247,USA,North Tiffanyborough,Arkansas,24965,Sugar,South,P-007,SweeTARTS,635,14,332,303
948,CA-1948,2025-10-30,2025-09-02,First Class,CUST-095,USA,Lake Michaelshire,California,36533,Sugar,East,P-009,Fun Dip,186,19,63,123
949,CA-1949,2025-07-04,2026-03-31,First Class,CUST-023,USA,Vaughntown,Arkansas,55169,Sugar,East,P-012,Hair Toffee,170,22,98,72
950,CA-1950,2025-04-09,2025-09-05,First Class,CUST-097,USA,Stevensonshire,Nevada,98072,Chocolate,East,P-001,Wonka Bar - Nutty Crunch Surprise,437,16,269,168
951,CA-1951,2026-03-06,2025-09-07,Standard Class,CUST-094,USA,Ashleyport,Tennessee,78203,Chocolate,Central,P-003,Wonka Bar - Scrumdiddlyumptious,892,5,491,401
952,CA-1952,2026-01-09,2026-03-24,Second Class,CUST-062,USA,Samanthahaven,Illinois,19090,Other,West,P-014,Wonka Gum,793,20,449,344
953,CA-1953,2026-02-15,2026-01-02,Second Class,CUST-087,USA,Taylorchester,Massachusetts,86779,Other,West,P-013,Lickable Wallpaper,678,29,292,386
954,CA-1954,2025-07-16,2025-04-01,First Class,CUST-146,USA,Gabrielfort,West Virginia,72321,Sugar,Central,P-009,Fun Dip,544,11,280,264
955,CA-1955,2025-12-18,2025-06-29,Standard Class,CUST-292,USA,Leechester,Oregon,87620,Chocolate,South,P-002,Wonka Bar - Fudge Mallows,519,23,83,436
956,CA-1956,2025-04-24,2025-09-26,Standard Class,CUST-129,USA,Youngton,Maine,52337,Sugar,Central,P-009,Fun Dip,967,26,235,732
957,CA-1957,2025-06-02,2025-06-14,Second Class,CUST-166,USA,Johnsview,Maine,34210,Chocolate,Central,P-003,Wonka Bar - Scrumdiddlyumptious,405,17,125,280
958,CA-1958,2025-06-08,2025-12-20,First Class,CUST-241,USA,Clarkeville,Utah,02827,Sugar,West,P-012,Hair Toffee,539,27,448,91
959,CA-1959,2025-07-28,2025-06-09,Second Class,CUST-294,USA,North Sharon,Arkansas,41264,Sugar,West,P-006,Laffy Taffy,270,16,113,157
960,CA-1960,2025-08-09,2025-08-16,Second Class,CUST-067,USA,North Samanthaberg,Oklahoma,73326,Sugar,Central,P-011,Everlasting Gobstopper,182,23,117,65
961,CA-1961,2025-05-12,2025-04-16,First Class,CUST-183,USA,Singhshire,Rhode Island,89612,Chocolate,South,P-002,Wonka Bar - Fudge Mallows,929,8,41,888
962,CA-1962,2025-09-03,2025-08-16,First Class,CUST-287,USA,Timothyton,New Mexico,06804,Chocolate,South,P-003,Wonka Bar - Scrumdiddlyumptious,387,13,91,296
963,CA-1963,2025-04-19,2025-08-24,Standard Class,CUST-182,USA,Adamsland,Maine,64625,Other,West,P-015,Kazookles,771,30,53,718
964,CA-1964,2025-11-12,2025-07-23,Second Class,CUST-284,USA,Baileyport,Florida,75639,Other,West,P-015,Kazookles,801,6,465,336
965,CA-1965,2025-11-12,2025-11-07,Standard Class,CUST-089,USA,Cooperbury,Minnesota,90619,Chocolate,East,P-003,Wonka Bar - Scrumdiddlyumptious,324,26,132,192
966,CA-1966,2026-01-08,2025-05-13,Standard Class,CUST-003,USA,Lake Joseph,Arizona,06130,Other,South,P-010,Fizzy Lifting Drinks,977,17,584,393
967,CA-1967,2025-12-09,2025-05-27,First Class,CUST-002,USA,Georgeborough,Colorado,54883,Sugar,East,P-006,Laffy Taffy,760,27,357,403
968,CA-1968,2025-10-16,2026-01-31,Standard Class,CUST-223,USA,Ellistown,South Dakota,57339,Other,Central,P-015,Kazookles,469,25,305,164
969,CA-1969,2025-07-29,2025-11-20,Standard Class,CUST-163,USA,East Jeremyport,South Dakota,22234,Chocolate,East,P-003,Wonka Bar - Scrumdiddlyumptious,771,16,594,177
970,CA-1970,2025-10-27,2026-01-28,Standard Class,CUST-202,USA,Brewerland,Idaho,91023,Chocolate,East,P-001,Wonka Bar - Nutty Crunch Surprise,384,13,318,66
971,CA-1971,2025-12-12,2025-12-06,Second Class,CUST-146,USA,Port Troyburgh,Delaware,74380,Sugar,Central,P-008,Nerds,498,10,61,437
972,CA-1972,2025-10-04,2025-04-29,Second Class,CUST-114,USA,Hunterfort,Georgia,04071,Sugar,West,P-009,Fun Dip,368,21,278,90
973,CA-1973,2025-10-09,2025-06-09,First Class,CUST-108,USA,New Danielburgh,Colorado,60749,Sugar,West,P-011,Everlasting Gobstopper,409,10,322,87
974,CA-1974,2025-09-19,2025-12-29,Second Class,CUST-129,USA,New Matthew,Florida,08179,Chocolate,South,P-003,Wonka Bar - Scrumdiddlyumptious,410,13,79,331
975,CA-1975,2025-08-07,2025-11-13,Second Class,CUST-299,USA,Nashport,New Mexico,79354,Other,East,P-010,Fizzy Lifting Drinks,379,18,54,325
976,CA-1976,2026-02-24,2025-05-19,Second Class,CUST-215,USA,Jonesshire,Nevada,08948,Chocolate,South,P-004,Wonka Bar - Milk Chocolate,443,24,99,344
977,CA-1977,2026-02-03,2025-10-10,Standard Class,CUST-022,USA,Robertborough,Maine,12577,Chocolate,Central,P-005,Wonka Bar - Triple Dazzle Caramel,500,13,163,337
978,CA-1978,2025-04-25,2025-04-17,First Class,CUST-223,USA,East Nataliestad,Arkansas,88354,Sugar,East,P-006,Laffy Taffy,199,7,39,160
979,CA-1979,2025-10-11,2025-09-22,Standard Class,CUST-155,USA,Lake Austin,Idaho,42716,Other,South,P-010,Fizzy Lifting Drinks,974,15,210,764
980,CA-1980,2026-01-16,2026-03-14,Second Class,CUST-151,USA,Lake Danielport,North Dakota,29164,Other,South,P-010,Fizzy Lifting Drinks,110,19,20,90
981,CA-1981,2026-04-01,2026-03-12,Second Class,CUST-252,USA,North Stevenstad,New Mexico,44681,Sugar,East,P-008,Nerds,205,19,42,163
982,CA-1982,2025-08-28,2026-03-28,Standard Class,CUST-047,USA,North Kevinchester,Alaska,36864,Sugar,West,P-009,Fun Dip,567,12,426,141
983,CA-1983,2025-09-23,2026-01-20,Second Class,CUST-248,USA,New Amber,Texas,66717,Other,South,P-010,Fizzy Lifting Drinks,601,11,462,139
984,CA-1984,2025-07-26,2025-06-20,Second Class,CUST-016,USA,Websterton,Virginia,88755,Chocolate,East,P-002,Wonka Bar - Fudge Mallows,357,7,107,250
985,CA-1985,2025-12-30,2025-09-24,First Class,CUST-080,USA,Adamstad,Tennessee,68154,Sugar,East,P-006,Laffy Taffy,687,21,363,324
986,CA-1986,2025-10-25,2026-03-07,First Class,CUST-234,USA,Kentton,Indiana,75076,Sugar,Central,P-007,SweeTARTS,307,8,256,51
987,CA-1987,2025-10-02,2025-05-11,Second Class,CUST-040,USA,Carlosberg,Oregon,17088,Chocolate,Central,P-001,Wonka Bar - Nutty Crunch Surprise,380,29,133,247
988,CA-1988,2025-12-16,2026-03-10,Standard Class,CUST-217,USA,Wallburgh,Rhode Island,98431,Other,South,P-010,Fizzy Lifting Drinks,213,14,89,124
989,CA-1989,2025-11-03,2025-12-29,First Class,CUST-249,USA,Lake Kimberly,Louisiana,69093,Sugar,West,P-009,Fun Dip,666,7,442,224
990,CA-1990,2025-08-12,2025-10-27,Standard Class,CUST-041,USA,Cooperville,Utah,76802,Chocolate,East,P-005,Wonka Bar - Triple Dazzle Caramel,264,29,210,54
991,CA-1991,2026-03-19,2025-10-15,First Class,CUST-108,USA,Ashleyville,Florida,42089,Chocolate,West,P-002,Wonka Bar - Fudge Mallows,941,22,826,115
992,CA-1992,2025-08-08,2025-12-12,First Class,CUST-185,USA,Walkerberg,Hawaii,02524,Other,West,P-015,Kazookles,860,5,801,59
993,CA-1993,2025-04-26,2026-03-01,Second Class,CUST-186,USA,East Amber,West Virginia,55788,Sugar,East,P-011,Everlasting Gobstopper,245,24,135,110
994,CA-1994,2026-02-04,2025-08-01,Standard Class,CUST-137,USA,North Davidland,Rhode Island,97086,Sugar,South,P-011,Everlasting Gobstopper,371,13,37,334
995,CA-1995,2025-09-09,2025-11-18,Standard Class,CUST-260,USA,Robinsonhaven,Iowa,99486,Sugar,West,P-012,Hair Toffee,577,22,330,247
996,CA-1996,2025-12-27,2025-10-13,Second Class,CUST-240,USA,North Matthewfurt,South Dakota,65768,Chocolate,East,P-005,Wonka Bar - Triple Dazzle Caramel,480,17,49,431
997,CA-1997,2026-03-12,2026-01-26,Standard Class,CUST-053,USA,Abbottmouth,Delaware,11395,Sugar,South,P-009,Fun Dip,304,15,180,124
998,CA-1998,2026-01-31,2025-07-09,Second Class,CUST-162,USA,North Roberttown,Missouri,71856,Sugar,Central,P-012,Hair Toffee,381,23,188,193
999,CA-1999,2026-01-05,2025-05-13,Standard Class,CUST-300,USA,Campbellmouth,New Hampshire,67940,Chocolate,Central,P-002,Wonka Bar - Fudge Mallows,276,10,33,243
1000,CA-2000,2026-01-01,2026-02-28,Second Class,CUST-094,USA,Timothyberg,New Jersey,27868,Other,East,P-014,Wonka Gum,673,14,225,448
